Author,Content,Date,Language,Location,Number of Likes,Number of Retweets,In Reply To,Author Name,Author Description,Author Statuses Count,Author Favourites Count,Author Friends Count,Author Followers Count,Author Listed Count,Author Verified,Longitude,Latitude
@BancoCiudad,"Hoy celebramos el Día mundial de la ópera de la mejor manera: a las 20, No te pierdas Rusalka en la transmisión online del Teatro Colón https://t.co/OV4UiuqXCQ",2020-10-25 21:44:05,es,,4.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado a la noche + @sanmartinctba = Un muy buen sábado.⠀⠀
Hoy, a partir de las 20, disfrutá de esta obra desde la plataforma #CulturaEnCasa. 😀⠀⠀⠀ https://t.co/stDFKIjflr",2020-10-24 17:01:23,es,,4.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Ayudarnos, lo mejor de ser vecinos. Accedé a una cuenta integral de productos para tu comercio #CuentaComercio más info: https://t.co/tANJrFO5m0 https://t.co/3vVqn1yc1r",2020-10-22 19:58:37,es,,3.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Horario Lavandera vuelve a los escenarios para desplegar todo su talento, con un repertorio que incluye tanto música clásica como contemporánea. Si sos cliente del Ciudad, podés participar por una entrada para ver el show vía streaming. Anotate: https://t.co/EbALXDPw5q. https://t.co/uiZpXOlm1d",2020-10-21 16:50:47,es,,1.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,La estafa más común en redes sociales es la imitación de los perfiles. Te compartimos tres claves para identificar esos perfiles falsos que buscan engañarte. ¡Compartilo para que llegue a más personas y prevenir el robo de datos! #CuidateDeLasEstafas #ProtegéTuInformación https://t.co/O6vEGKPYBw,2020-10-21 13:30:24,es,,12.0,7.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Es Domingo de @teatrocolon y transmisión online 💙🤩 Un día perfecto para disfrutarlo en familia hoy a las 20hs 😉Link: https://t.co/7fD6PsCUgB https://t.co/H1WdD3tlPz,2020-10-18 17:28:11,es,,4.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Es sábado y el @sanmartinctba lo sabe. ⠀⠀⠀
Hoy, a partir de las 20, disfrutá de la obra que se transmitirá desde la plataforma #CulturaEnCasa. ⠀⠀⠀
⠀⠀⠀
¡Queremos leer sus comentarios sobre la obra abajo! #SábadoDeTeatro https://t.co/HtBjr0bF97",2020-10-17 16:57:12,es,,1.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,#DíaDeLaMadre elegí el regalo ideal con nuestras promociones: ¡25% de descuento y 3 cuotas sin interés en las mejores marcas! Consultá en nuestra web locales adheridos 🛍️ 💙  Link a la web: https://t.co/48BTTT4yDa https://t.co/ctO0dMLW7n,2020-10-15 17:45:23,es,,1.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,#DíaDeLaMadre elegí el regalo ideal con nuestras promociones: ¡25% de descuento y 3 cuotas sin interés en las mejores marcas! Consultá en nuestra web locales adheridos 🛍️ 💙  Link a la web: https://t.co/48BTTT4yDa https://t.co/AmcDTxNF8g,2020-10-14 18:09:14,es,,3.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Si en nombre de un banco recibís un mensaje en el que solicitan tus datos completos de tarjeta o claves para ayudarte, date cuenta a tiempo: nunca vamos a pedírtelos porque no los necesitamos para resolver tus consultas.  #CuidateDeLasEstafas #ProtegéTuInformación https://t.co/HSohbwAY4N",2020-10-14 13:30:51,es,,118.0,43.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Acompañala desde donde estés 💙 Hoy 30% de descuento y 3 cuotas sin interés en Falabella y Relojerías asociadas 🛍️ 💙⌚️ #DíaDeLaMadre https://t.co/oOpsA61v6Q,2020-10-13 17:21:52,es,,2.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"En este día de la madre: Regalá algo especial 💙 Hoy y mañana, 25% de descuento y 3 cuotas sin interés en Falabella y Relojerías asociadas 🛍️ ⌚️ . Más información en https://t.co/48BTTT4yDa https://t.co/bwIP4G0Rw3",2020-10-12 12:51:42,es,,8.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Los bancos nunca vamos a pedirte claves o números de tarjeta completos. Hay perfiles en redes sociales que solicitan esta información para engañarte, por eso fijate siempre de estar hablando con las cuentas oficiales.  #CuidateDeLasEstafas #ProtegéTuInformación. https://t.co/hsM9GkZ17l",2020-10-09 13:30:45,es,,207.0,76.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Los bancos nos unimos para ayudarte a cuidar tus datos de las estafas. 
Por favor, verificá siempre estar hablando con la cuenta oficial de tu banco y tené en cuenta estos consejos. #CuidateDeLasEstafas  #ProtegéTuInformación más información: https://t.co/Iul2Doefvj https://t.co/gKUW7yFHZS",2020-10-07 13:30:53,es,,57.0,17.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Es sábado y el @sanmartinctba lo sabe. ⠀⠀⠀
Hoy, a partir de las 20, disfrutá de la obra ""La Casa de Bernarda Alba"" desde la plataforma #CulturaEnCasa. ⠀⠀⠀
⠀⠀⠀
Queremos leer sus comentarios sobre la obra abajo! https://t.co/T3bxi9vN3L",2020-10-03 19:11:21,es,,7.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,#EvitáEstafasVirtuales no tenemos atención al cliente vía WhatsApp. https://t.co/fRdg83O20U,2020-09-30 19:02:43,es,,20.0,13.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Es sábado y el @sanmartinctba lo sabe. ⠀⠀⠀
Hoy, a partir de las 20, disfrutá de la obra ""Los invertidos"" desde la plataforma #CulturaEnCasa. ⠀⠀⠀
⠀⠀⠀
Queremos leer sus comentarios sobre la obra abajo! https://t.co/AAhdSvSnAQ",2020-09-19 17:00:27,es,,2.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Les recordamos a nuestros clientes que no tenemos atención al cliente por WhatsApp 👆🏻📲 https://t.co/SMYKi5Hau5,2020-09-11 16:15:18,es,,32.0,12.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Domingo de @teatrocolon 💙 hoy a las 20hs conéctate al link https://t.co/7fD6PsCUgB para disfrutar esta Ópera 

- Les recordamos a nuestros clientes que no tenemos atención al cliente por WhatsApp - https://t.co/DYJNAy4DX5",2020-09-06 17:04:39,es,,5.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Es sábado y el @sanmartinctba lo sabe. ⠀
Hoy, a partir de las 20, disfrutá de la obra ""Hamlet"" desde la plataforma #CulturaEnCasa. ⠀
 ⠀
Queremos leer sus comentarios sobre la obra abajo! https://t.co/WVfSQMAttf",2020-09-05 19:42:02,es,,2.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"#LaPromoFavorita Primer fin de semana del mes, disfrutá un 20% de descuento en tus compras en Coto 🛒💙 abonando con tus Tarjetas de Débito del Ciudad, sin tope 😉 https://t.co/JAhpRs4fCh https://t.co/oeYAweTELF",2020-09-05 12:37:02,es,,6.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Subasta Online de Relojes y Alhajas de colección 😀
Lunes 14 de septiembre desde las 13 hs
Catálogos y Condiciones de Venta &gt; https://t.co/b1rSlQs8GC https://t.co/dNn5b8EV1I",2020-09-04 19:43:59,es,,4.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Información importante sobre supervivencia. Avisale a tus padres/abuelos 💙 https://t.co/CYRp7M4oXl,2020-08-31 20:16:25,es,,12.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Desarrollamos una línea a tasa especial destinada a las MiPyMES ❤️ &gt; descuento de cheques de pago diferido. Completá el formulario de contacto si querés más información &gt; https://t.co/m9rCCUiOIg https://t.co/oiQPAYsxun,2020-08-31 18:12:33,es,,2.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Es sábado y el @sanmartinctba lo sabe. 
Hoy, a partir de las 20, disfrutá de la obra ""Casa de muñecas"" desde la plataforma #CulturaEnCasa. 
                                                       
Queremos leer sus comentarios sobre la obra abajo! https://t.co/TwXuPFd5YU",2020-08-29 21:19:51,es,,2.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Conocé los e-cheq del Ciudad. Estés donde estés sin necesidad de ir a la sucursal: Depositá, emití, endosá #ChequeOnline https://t.co/nMSyF6ltOj",2020-08-27 19:54:29,es,,13.0,4.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Te invitamos a la muestra virtual por los 20 años del Concurso Fotográfico Gente de Mi Ciudad 🌃 📸 ➡️➡️ ingresá a https://t.co/NGRzFTCXpm y hacé la recorrida 💙 https://t.co/OBJWAu0t9H,2020-08-24 19:05:00,es,,3.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Domingo de Teatro Colón 💙 conéctate a las 20hs al link para disfrutar la transmisión online de “El Cascanueces”
👏🏻 🩰 https://t.co/7fD6PsCUgB https://t.co/tw3Ht2UY5Z",2020-08-23 20:37:24,es,,11.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"fSábado de Complejo Teatral de Buenos Aires. 

Como todos los Sábados presentan a las 20hs una obra que podés ver desde la plataforma de #CulturaEnCasa

Hoy: El Capote 😀 https://t.co/C68GEdi1oQ",2020-08-22 19:03:44,es,,0.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,@SanLorenzo 👏🏻👏🏻 ¡Feliz día para todas!,2020-08-21 12:48:22,es,,4.0,1.0,@SanLorenzo,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Te recordamos los canales oficiales 
@bciudadresponde 💙 https://t.co/BxYiMENmzo",2020-08-19 20:43:09,es,,24.0,8.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Información ℹ️ importante: detectamos una modalidad nueva de robo de datos. https://t.co/IOVzDsvcXa,2020-08-19 20:42:35,es,,37.0,10.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Promo #DíaDelNiño 😊 comprá con tu Tarjeta de Crédito del Ciudad para acceder a los beneficios. Más información: https://t.co/JWL8JlNmwp https://t.co/eSLplgg302,2020-08-11 15:10:00,es,,1.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de Teatro junto al Complejo Teatral de Buenos Aires.

Podés verla desde las 20hs en la plataforma de #CulturaEnCasa
No te lo pierdas 😄 https://t.co/21YCAi43tQ",2020-08-08 20:02:26,es,,3.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de Teatro junto al Complejo Teatral de Buenos Aires. 

Hoy: Variaciones Goldberg
Podés verla desde las 20hs en la plataforma de #CulturaEnCasa
No te lo pierdas 😄 https://t.co/NPFS4H4T0O",2020-08-01 19:07:12,es,,3.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,👆🏻 novedades: te explicamos cómo desactivar el débito automático 💳 https://t.co/FfuoWPwdkG,2020-07-29 15:09:06,es,,29.0,6.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Hoy a las 20 horas por el siguiente link podrás ver la transmisión online del Teatro Colón 💙 
Link: https://t.co/7fD6PsCUgB https://t.co/EK6KDzAHu7",2020-07-26 21:18:04,es,,11.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de teatro junto a Complejo Teatral de Buenos Aires. 

Podés ver la obra desde las 20hs desde la plataforma de #CulturaEnCasa 

¡No te lo pierdas! https://t.co/nUEKEDXU2j",2020-07-25 18:08:05,es,,4.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de teatro junto a @elsanmartinctba⠀💙⠀
Podés ver la obra a las 20hs en la plataforma de #CulturaEnCasa. ⠀⠀
¡No te lo pierdas! ☺️ https://t.co/axzuaI4Vky",2020-07-18 22:49:03,es,,4.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Domingo de transmisión online del Teatro Colón 👉🏻 https://t.co/7fD6PsCUgB https://t.co/Cr5iTyGPD0,2020-07-12 20:47:38,es,,5.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de teatro junto a @elsanmartinctba⠀💙⠀
Podés ver la obra a las 20hs en la plataforma de #CulturaEnCasa. ⠀⠀
¡No te lo pierdas! ☺️ https://t.co/P1I4GWieNi",2020-07-11 21:44:52,es,,17.0,4.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,RT @pedidosya: ¿Es Viernes y tu cuerpo pide Birra? 🍺 Aprovechá 25% con tarjetas de crédito de @BancoCiudad,2020-07-10 21:24:15,es,,0.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,@pedidosya 👏🏻👏🏻👏🏻💙,2020-07-10 21:24:11,und,,2.0,1.0,@pedidosya,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de teatro junto a @elsanmartinctba⠀💙
Podés ver la obra a las 20hs en la plataforma de #CulturaEnCasa. ⠀
¡No te lo pierdas! ☺️ https://t.co/DxBYQxVVMK",2020-07-04 22:34:39,es,,8.0,4.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,💙 Hoy y mañana 20% de descuento en Coto pagando con tu Tarjeta de Débito 💳 del Ciudad. #Supermercado más información en nuestra web. https://t.co/rsYbeUUyjV,2020-07-04 13:52:07,es,,6.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Información importante sobre supervivencia. Avisale a tus padres/abuelos 💙. https://t.co/HuXeZgYkPs,2020-07-01 15:36:25,es,,4.0,4.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Quedate en casa y disfrutá este domingo del @teatrocolon a las 20hs 💙 #TransmisiónOnline 👉🏻 desde la web del Teatro 😉 #QuedateEnCasa #TeatroColon https://t.co/JbTysjQrfr,2020-06-28 21:12:59,es,,7.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de teatro junto a @elsanmartinctba⠀💙
Podés ver la obra a las 20hs en la plataforma de #CulturaEnCasa. ⠀
¡No te lo pierdas! ☺️ https://t.co/6myKzgfVRq",2020-06-20 20:57:20,es,,12.0,6.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Enviale un lindo regalo o dáselo con mucho 💙 si lo tenés cerca. Aprovechá la fecha para demostrarle todo lo que lo querés. #DíaDelPadre más información en: https://t.co/rQziIf8jQu https://t.co/hP7ZnDNH1P,2020-06-18 13:57:58,es,,0.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,#DiaDelPadre 💙mandale un regalo 😉 decile que lo extrañas🥰. Más información en nuestra web. https://t.co/v51aD83Me2,2020-06-16 21:48:21,es,,4.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,#DíaDelPadre 💙 👉🏻 deslizá para descubrir la promoción. Más información en nuestra web: https://t.co/yKfD9rAu4q https://t.co/YXraVbTLFl,2020-06-14 19:20:07,es,,1.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,#ExtrañamosLoMismo 💙. Deslizá para descubrir la #PromoDíaDelPadre que empieza mañana 👉🏻 más información en: https://t.co/OZ4cGtSh0Q https://t.co/seX7TrNpQW,2020-06-14 16:21:04,es,,4.0,0.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de teatro junto a @elsanmartinctba⠀💙
Podés ver la obra a las 20hs en la plataforma de #CulturaEnCasa. ⠀👉🏻 https://t.co/hXN8kZMoCw
¡No te lo pierdas! ☺️ https://t.co/ZfDStbKVeU",2020-06-13 22:19:15,es,,8.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Viernes☝🏻😎 P​edí por la aplicación de PedidosYa 📲 al lugar que más te guste y disfrutá de un 25% de descuento abonando con tu Tarjeta 💳 de Crédito Visa del Ciudad 💙. ¿Qué pedirías? 👇🏼 legales de la promoción: https://t.co/dkFpANWZma https://t.co/onlI8SFqlG,2020-06-12 19:27:12,es,,4.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Información importante 👆🏻💙 #Jubilados (avisale a tus padres/abuelos) https://t.co/hOb3XmbTJX,2020-06-11 15:14:52,es,,0.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Quedate en casa y disfrutá este domingo del @teatrocolon a las 20hs 💙 #TransmisiónOnline 👉🏻 Link:  https://t.co/7fD6PsCUgB https://t.co/W8zC8FQ9v5,2020-06-07 18:36:52,es,,9.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de teatro junto a @elsanmartinctba⠀💙
Podés ver ""Enrique IV"" a las 20hs en la plataforma de #CulturaEnCasa. ⠀
¡No te lo pierdas! ☺️ https://t.co/Ne1IKTn37Z",2020-06-06 21:44:34,es,,6.0,3.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Se viene la Copa Banco Ciudad 🏆, un torneo virtual donde los equipos de fútbol ⚽️ disputarán los partidos en formato e-sports. El sábado 6 se jugarán los clásicos por las semifinales y el domingo 7 se disputará la final y tercer puesto. https://t.co/bPrkepKpc2",2020-06-04 22:08:41,es,,40.0,8.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,Quedate en casa y disfrutá este domingo del Teatro Colón  presentando La Viuda Alegre a las 20hs 💙 #TransmisiónOnline 👉🏻  https://t.co/7fD6PsCUgB https://t.co/nXPaYSNiny,2020-05-31 19:44:27,es,,8.0,1.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
@BancoCiudad,"Sábado de teatro junto a @elsanmartinctba
Podés ver ""Mein Kampf, farsa"" a las 20hs en la plataforma de #CulturaEnCasa. 
¡No te lo pierdas! https://t.co/8iz58uMtaS",2020-05-30 18:21:58,es,,8.0,2.0,,Banco Ciudad,Escribinos por Mensaje Directo y empezá la conversación con nuestro asistente virtual. Podés hablar con una persona del equipo de L a V de 8 a 20 horas.,8026.0,1172.0,12.0,81494.0,184.0,True,,
